word	shaw	ipa	pos	var	confidence	notes
omaha	𐑴𐑥𐑩𐑣𐑭	ˈəʊməhˌɑː	UNC	RSSB	89	shave_says:𐑴𐑥𐑩𐑣𐑩
omelete	𐑪𐑥𐑤𐑦𐑑	ˈɒmlɪt	UNC	RSSB	89	shave_says:𐑴𐑥𐑧𐑤𐑰𐑑
orangutan	𐑹𐑨𐑙𐑫𐑑𐑨𐑯	ɔːræŋʊtæn	UNC	RSSB	89	shave_says:𐑹𐑨𐑙𐑩𐑑𐑨𐑯
orangutan	𐑼𐑨𐑙𐑫𐑑𐑨𐑯	əræŋʊtæn	UNC	RSSB	89	shave_says:𐑹𐑨𐑙𐑩𐑑𐑨𐑯
orangutang	𐑹𐑨𐑙𐑫𐑑𐑨𐑙	ɔːræŋʊtæŋ	UNC	RSSB	89	shave_says:𐑹𐑨𐑙𐑩𐑑𐑨𐑙
orangutang	𐑼𐑨𐑙𐑫𐑑𐑨𐑙	əræŋʊtæŋ	UNC	RSSB	89	shave_says:𐑹𐑨𐑙𐑩𐑑𐑨𐑙
pall mall	𐑐𐑨𐑤𐑥𐑨𐑤	pˈælmˈæl	UNC	RSSB	89	shave_says:𐑐𐑷𐑤 𐑥𐑷𐑤
paradigmatic	𐑐𐑨𐑮𐑼𐑛𐑦𐑜𐑥𐑨𐑑𐑦𐑒	pærəRdɪɡmætɪk	UNC	RSSB	89	shave_says:𐑐𐑨𐑮𐑩𐑛𐑦𐑜𐑥𐑨𐑑𐑦𐑒
paren	𐑐𐑼𐑧𐑯	pəren	UNC	RSSB	89	shave_says:𐑐𐑺𐑩𐑯
parens	𐑐𐑼𐑧𐑯𐑕	pərens	UNC	RSSB	89	shave_says:𐑐𐑺𐑩𐑯𐑟
pembrokshire	𐑐𐑧𐑥𐑚𐑮𐑫𐑒𐑖𐑼	pembrʊkʃəR	UNC	RSSB	89	shave_says:𐑐𐑧𐑥𐑚𐑮𐑪𐑒𐑖𐑼
pentium	𐑐𐑧𐑯𐑑𐑾𐑥	pˈentɪəm	UNC	RSSB	89	shave_says:𐑐𐑧𐑯𐑖𐑩𐑥
peugeot	𐑐𐑻𐑠𐑴	pˈɜːʒəʊ	UNC	RSSB	89	shave_says:𐑐𐑵𐑠𐑴
physalis	𐑓𐑲𐑕𐑱𐑤𐑦𐑕	faɪsˈeɪlɪs	UNC	RSSB	89	shave_says:𐑓𐑦𐑟𐑨𐑤𐑦𐑕
physalis	𐑓𐑦𐑕𐑩𐑤𐑦𐑕	fˈɪsəlɪs	UNC	RSSB	89	shave_says:𐑓𐑦𐑟𐑨𐑤𐑦𐑕
physalis	𐑓𐑲𐑕𐑩𐑤𐑦𐑕	fˈaɪsəlɪs	UNC	RSSB	89	shave_says:𐑓𐑦𐑟𐑨𐑤𐑦𐑕
physio	𐑓𐑦𐑟𐑾𐑫	fˈɪzɪəʊ	UNC	RSSB	89	shave_says:𐑓𐑦𐑟𐑦𐑴
plaistow	𐑐𐑤𐑭𐑕𐑑𐑴	plˈɑːstəʊ	UNC	RSSB	89	shave_says:𐑐𐑤𐑨𐑕𐑑𐑴
podgorica	𐑐𐑪𐑛𐑜𐑼𐑦𐑑𐑕𐑩	pɒdɡərɪtsə	UNC	RSSB	89	shave_says:𐑐𐑪𐑛𐑜𐑼𐑰𐑑𐑕𐑩
podgorica	𐑐𐑪𐑛𐑜𐑹𐑦𐑑𐑕𐑩	pɒdɡɔːrɪtsə	UNC	RSSB	89	shave_says:𐑐𐑪𐑛𐑜𐑼𐑰𐑑𐑕𐑩
ponteland	𐑐𐑪𐑯𐑑𐑰𐑤𐑩𐑯𐑛	pɒntˈiːlənd	UNC	RSSB	89	shave_says:𐑐𐑴𐑯𐑑𐑧𐑤𐑨𐑯𐑛
poofter	𐑐𐑫𐑓𐑑𐑼	pʊftəR	UNC	RSSB	89	shave_says:𐑐𐑵𐑓𐑑𐑼
porsche	𐑐𐑹𐑖	pɔːRʃ	UNC	RSSB	89	shave_says:𐑐𐑹𐑖𐑩
post-war	𐑐𐑴𐑕𐑑𐑢𐑹	pəʊstwɔːR	UNC	RSSB	89	shave_says:𐑐𐑴𐑕𐑑-𐑢𐑹
preset	𐑐𐑮𐑦𐑕𐑧𐑑	prɪset	UNC	RSSB	89	shave_says:𐑐𐑮𐑰𐑕𐑧𐑑
pristina	𐑐𐑮𐑰𐑖𐑑𐑦𐑯𐑩	priːʃtɪnə	UNC	RSSB	89	shave_says:𐑐𐑮𐑦𐑕𐑑𐑰𐑯𐑩
quinoa	𐑒𐑰𐑯𐑢𐑭	kˈiːnwɑː	UNC	RSSB	89	shave_says:𐑒𐑢𐑰𐑯𐑴𐑩
quinoa	𐑒𐑰𐑯𐑴𐑩	kˈiːnəʊə	UNC	RSSB	89	shave_says:𐑒𐑢𐑰𐑯𐑴𐑩
raleigh	𐑮𐑷𐑤𐑦	rɔːli	UNC	RSSB	89	shave_says:𐑮𐑭𐑤𐑦
ramen	𐑮𐑭𐑥𐑩𐑯	rɑːmən	UNC	RSSB	89	shave_says:𐑮𐑭𐑥𐑧𐑯
re-sign	𐑮𐑰𐑕𐑲𐑯	riːsaɪn	UNC	RSSB	89	shave_says:𐑮𐑰-𐑕𐑲𐑯
re-sort	𐑮𐑰𐑕𐑹𐑑	riːsɔːRt	UNC	RSSB	89	shave_says:𐑮𐑰-𐑕𐑹𐑑
redcurrant	𐑮𐑧𐑛𐑒𐑳𐑮𐑼𐑯𐑑	redkʌrəRnt	UNC	RSSB	89	shave_says:𐑮𐑧𐑛𐑒𐑳𐑮𐑩𐑯𐑑
refinance	𐑮𐑰𐑓𐑦𐑯𐑨𐑯𐑕	riːfɪnæns	UNC	RSSB	89	shave_says:𐑮𐑰𐑓𐑲𐑯𐑨𐑯𐑕
romeo	𐑮𐑴𐑥𐑾𐑫	rəʊmɪəʊ	UNC	RSSB	89	shave_says:𐑮𐑴𐑥𐑴
roommate	𐑮𐑵𐑥𐑱𐑑	ruːmeɪt	UNC	RSSB	89	shave_says:𐑮𐑵𐑥𐑥𐑱𐑑
roommates	𐑮𐑵𐑥𐑱𐑑𐑕	ruːmeɪts	UNC	RSSB	89	shave_says:𐑮𐑵𐑥𐑥𐑱𐑑𐑕
router	𐑮𐑬𐑑𐑼	raʊtəR	UNC	RSSB	89	shave_says:𐑮𐑵𐑑𐑼
routers	𐑮𐑬𐑑𐑼𐑟	raʊtəRz	UNC	RSSB	89	shave_says:𐑮𐑵𐑑𐑼𐑟
ruislip	𐑮𐑲𐑕𐑤𐑦𐑐	raɪslɪp	UNC	RSSB	89	shave_says:𐑮𐑵𐑧𐑕𐑤𐑦𐑐
saddam	𐑕𐑨𐑛𐑨𐑥	sædˈæm	UNC	RSSB	89	shave_says:𐑕𐑩𐑛𐑭𐑥
sainsbury	𐑕𐑱𐑯𐑟𐑚𐑮𐑦	seɪnzbri	UNC	RSSB	89	shave_says:𐑕𐑱𐑯𐑟𐑚𐑼𐑦
salsa	𐑕𐑨𐑤𐑕𐑩	sˈælsə	UNC	RSSB	89	shave_says:𐑕𐑭𐑤𐑕𐑩
scuba	𐑕𐑒𐑿𐑚𐑩	skjˈuːbə	UNC	RSSB	89	shave_says:𐑕𐑒𐑵𐑚𐑩
semi-final	𐑕𐑧𐑥𐑦𐑓𐑲𐑯𐑩𐑤	sˌemɪfˈaɪnəl	UNC	RSSB	89	shave_says:𐑕𐑧𐑥𐑦-𐑓𐑲𐑯𐑩𐑤
serif	𐑕𐑧𐑮𐑦𐑓	serɪf	UNC	RSSB	89	shave_says:𐑕𐑼𐑦𐑓
she-male	𐑖𐑰𐑥𐑱𐑤	ʃˈiːmˌeɪl	UNC	RSSB	89	shave_says:𐑖𐑰-𐑥𐑱𐑤
she-males	𐑖𐑰𐑥𐑱𐑤𐑟	ʃˈiːmˌeɪlz	UNC	RSSB	89	shave_says:𐑖𐑰-𐑥𐑱𐑤𐑟
shh	𐑖	ʃ	UNC	RSSB	89	shave_says:𐑖𐑖
south-west	𐑕𐑬𐑔𐑢𐑧𐑕𐑑	sˌaʊθwˈest	UNC	RSSB	89	shave_says:𐑕𐑬𐑔-𐑢𐑧𐑕𐑑
subaru	𐑕𐑫𐑚𐑸𐑵	sʊbɑːruː	UNC	RSSB	89	shave_says:𐑕𐑵𐑚𐑸𐑵
superflous	𐑕𐑵𐑐𐑻𐑓𐑤𐑫𐑼𐑕	suːpɜːRflʊəRs	UNC	RSSB	89	shave_says:𐑕𐑵𐑐𐑼𐑓𐑤𐑩𐑕
supremacist	𐑕𐑫𐑐𐑮𐑧𐑥𐑩𐑕𐑦𐑕𐑑	sʊpreməsɪst	UNC	RSSB	89	shave_says:𐑕𐑵𐑐𐑮𐑧𐑥𐑩𐑕𐑦𐑕𐑑
supremacist	𐑕𐑘𐑩𐑐𐑮𐑧𐑥𐑩𐑕𐑦𐑕𐑑	sjəpreməsɪst	UNC	RSSB	89	shave_says:𐑕𐑵𐑐𐑮𐑧𐑥𐑩𐑕𐑦𐑕𐑑
suzuki	𐑕𐑩𐑟𐑵𐑒𐑦	səzˈuːki	UNC	RSSB	89	shave_says:𐑕𐑵𐑟𐑵𐑒𐑦
tallinn	𐑑𐑨𐑤𐑦𐑯	tˈælɪn	UNC	RSSB	89	shave_says:𐑑𐑭𐑤𐑦𐑯
tex-mex	𐑑𐑧𐑒𐑕𐑥𐑧𐑒𐑕	tˈeksmˌeks	UNC	RSSB	89	shave_says:𐑑𐑧𐑒𐑕-𐑥𐑧𐑒𐑕
thankyou	𐑔𐑨𐑙𐑒𐑿	θˈæŋkjuː	UNC	RSSB	89	shave_says:𐑔𐑨𐑙𐑒𐑦𐑴𐑵
tideswell	𐑑𐑦𐑛𐑕𐑩𐑤	tˈɪdsəl	UNC	RSSB	89	shave_says:𐑑𐑲𐑛𐑟𐑢𐑧𐑤
tirana	𐑑𐑦𐑮𐑭𐑯𐑩	tɪrɑːnə	UNC	RSSB	89	shave_says:𐑑𐑽𐑭𐑯𐑩
torfaen	𐑑𐑹𐑝𐑨𐑯	tɔːRvæn	UNC	RSSB	89	shave_says:𐑑𐑹𐑓𐑩𐑩𐑯
toyota	𐑑𐑴𐑘𐑴𐑑𐑩	təʊjˈəʊtə	UNC	RSSB	89	shave_says:𐑑𐑶𐑴𐑑𐑩
transexual	𐑑𐑮𐑨𐑯𐑟𐑕𐑧𐑒𐑖𐑫𐑼𐑤	trænzsekʃʊəRl	UNC	RSSB	89	shave_says:𐑑𐑮𐑨𐑯𐑟𐑕𐑧𐑒𐑖𐑵𐑩𐑤
tuple	𐑑𐑳𐑐𐑩𐑤	tˈʌpəl	UNC	RSSB	89	shave_says:𐑑𐑿𐑐𐑩𐑤
un-parentheses	𐑳𐑯𐑐𐑼𐑧𐑯𐑔𐑦𐑕𐑰𐑟	ʌnpərenθɪsiːz	UNC	RSSB	89	shave_says:𐑳𐑯-𐑐𐑼𐑧𐑯𐑔𐑩𐑕𐑰𐑟
upskirt	𐑳𐑐𐑕𐑒𐑻𐑑	ʌpskɜːRt	UNC	RSSB	89	shave_says:𐑿𐑐𐑕𐑒𐑻𐑑
uzbekistan	𐑫𐑟𐑚𐑧𐑒𐑦𐑕𐑑𐑭𐑯	ʊzbˌekɪstˈɑːn	UNC	RSSB	89	shave_says:𐑵𐑟𐑚𐑧𐑒𐑦𐑕𐑑𐑭𐑯
uzbekistan	𐑳𐑟𐑚𐑧𐑒𐑦𐑕𐑑𐑭𐑯	ʌzbˌekɪstˈɑːn	UNC	RSSB	89	shave_says:𐑵𐑟𐑚𐑧𐑒𐑦𐑕𐑑𐑭𐑯
valetta	𐑝𐑩𐑤𐑧𐑑𐑩	vəlˈetə	UNC	RSSB	89	shave_says:𐑝𐑨𐑤𐑱𐑩
vauxhall	𐑝𐑪𐑒𐑕𐑣𐑷𐑤	vˈɒkshˌɔːl	UNC	RSSB	89	shave_says:𐑝𐑪𐑒𐑕𐑷𐑤
vice-president	𐑝𐑲𐑕𐑐𐑮𐑧𐑟𐑦𐑛𐑩𐑯𐑑	vaɪsprezɪdənt	UNC	RSSB	89	shave_says:𐑝𐑲𐑕-𐑐𐑮𐑧𐑟𐑦𐑛𐑩𐑯𐑑
vilnius	𐑝𐑦𐑤𐑯𐑦𐑫𐑕	vˈɪlnɪʊs	UNC	RSSB	89	shave_says:𐑝𐑦𐑤𐑯𐑾𐑕
waltham	𐑢𐑷𐑤𐑔𐑩𐑥	wˈɔːlθəm	UNC	RSSB	89	shave_says:𐑢𐑷𐑤𐑔𐑨𐑥
warcraft	𐑢𐑹𐑒𐑮𐑸𐑓𐑑	wɔːRkrɑːRft	UNC	RSSB	89	shave_says:𐑢𐑹𐑒𐑮𐑭𐑓𐑑
wesley	𐑢𐑧𐑟𐑤𐑦	wˈezli	UNC	RSSB	89	shave_says:𐑢𐑧𐑕𐑤𐑦
wherewhithal	𐑢𐑺𐑢𐑦𐑞𐑷𐑤	weəRwɪðɔːl	UNC	RSSB	89	shave_says:𐑢𐑺𐑢𐑦𐑔𐑩𐑤
whoops-a-daisy	𐑢𐑵𐑐𐑕𐑩𐑛𐑱𐑟𐑦	wˈuːpsədˌeɪzi	UNC	RSSB	89	shave_says:𐑣𐑢𐑵𐑐𐑕-𐑩-𐑛𐑱𐑟𐑦
wichita	𐑢𐑦𐑗𐑦𐑑𐑷	wˈɪtʃɪtˌɔː	UNC	RSSB	89	shave_says:𐑢𐑦𐑗𐑦𐑑𐑭
widecombe	𐑢𐑦𐑛𐑦𐑒𐑩𐑥	wˈɪdɪkəm	UNC	RSSB	89	shave_says:𐑢𐑲𐑛𐑒𐑩𐑥
wies	𐑢𐑲𐑟	wˈaɪz	UNC	RSSB	89	shave_says:𐑢𐑦𐑟
woops	𐑢𐑵𐑐𐑕	wˈuːps	UNC	RSSB	89	shave_says:𐑢𐑫𐑐𐑕
woughton	𐑢𐑵𐑓𐑑𐑩𐑯	wˈuːftən	UNC	RSSB	89	shave_says:woughton
y'all	𐑘𐑷𐑤	jˈɔːl	UNC	RSSB	89	shave_says:𐑦𐑷𐑤
blueberry	𐑚𐑤𐑵𐑚𐑼𐑦	bluːbəri	UNC	RSSB	95	r_gap:spelling=2,ipa=1; shave_agrees
ferrari	𐑓𐑼𐑸𐑦	fərɑːri	UNC	RSSB	95	r_gap:spelling=3,ipa=2; shave_agrees
marriott	𐑥𐑨𐑮𐑾𐑑	mærɪət	UNC	RSSB	95	r_gap:spelling=2,ipa=1; shave_agrees
morrison	𐑥𐑪𐑮𐑦𐑕𐑩𐑯	mɒrɪsən	UNC	RSSB	95	r_gap:spelling=2,ipa=1; shave_agrees
abel	𐑱𐑚𐑩𐑤	ˈeɪbəl	UNC	RSSB	97	shave_agrees
aberdeenshire	𐑨𐑚𐑼𐑛𐑰𐑯𐑖𐑼	æbəRdiːnʃəR	UNC	RSSB	97	shave_agrees
abs	𐑨𐑚𐑟	ˈæbz	UNC	RSSB	97	shave_agrees
acer	𐑱𐑕𐑼	eɪsəR	UNC	RSSB	97	shave_agrees
advisor	𐑩𐑛𐑝𐑲𐑟𐑼	ədvaɪzəR	UNC	RSSB	97	shave_agrees
advisors	𐑩𐑛𐑝𐑲𐑟𐑼𐑟	ədvaɪzəRz	UNC	RSSB	97	shave_agrees
adware	𐑨𐑛𐑢𐑺	ædweəR	UNC	RSSB	97	shave_agrees
afro	𐑨𐑓𐑮𐑴	æfrəʊ	UNC	RSSB	97	shave_agrees
ahold	𐑩𐑣𐑴𐑤𐑛	əhˈəʊld	UNC	RSSB	97	shave_agrees
albany	𐑷𐑤𐑚𐑩𐑯𐑦	ˈɔːlbəni	UNC	RSSB	97	shave_agrees
albuquerque	𐑨𐑤𐑚𐑩𐑒𐑻𐑒𐑦	ælbəkɜːRki	UNC	RSSB	97	shave_agrees
alloted	𐑩𐑤𐑪𐑑𐑩𐑛	əlˈɒtƏd	UNC	RSSB	97	shave_agrees
ampersand	𐑨𐑥𐑐𐑼𐑕𐑨𐑯𐑛	æmpəRsænd	UNC	RSSB	97	shave_agrees
amphitheater	𐑨𐑥𐑓𐑦𐑔𐑾𐑑𐑼	æmfɪθɪətəR	UNC	RSSB	97	shave_agrees
ana	𐑭𐑯𐑩	ˈɑːnə	UNC	RSSB	97	shave_agrees
andrea	𐑨𐑯𐑛𐑮𐑾	ændrɪə	UNC	RSSB	97	shave_agrees
anime	𐑨𐑯𐑦𐑥𐑱	ˈænɪmˌeɪ	UNC	RSSB	97	shave_agrees
annette	𐑩𐑯𐑧𐑑	ənˈet	UNC	RSSB	97	shave_agrees
anticedent	𐑨𐑯𐑑𐑦𐑕𐑰𐑛𐑩𐑯𐑑	ˌæntɪsˈiːdənt	UNC	RSSB	97	shave_agrees
anyways	𐑧𐑯𐑦𐑢𐑱𐑟	ˈenɪwˌeɪz	UNC	RSSB	97	shave_agrees
ar	𐑸	ɑːR	UNC	RSSB	97	shave_agrees
arbor	𐑸𐑚𐑼	ɑːRbəR	UNC	RSSB	97	shave_agrees
armenia	𐑸𐑥𐑰𐑯𐑾	ɑːRmiːnɪə	UNC	RSSB	97	shave_agrees
armstrong	𐑸𐑥𐑕𐑑𐑮𐑪𐑙	ɑːRmstrɒŋ	UNC	RSSB	97	shave_agrees
ashley	𐑨𐑖𐑤𐑦	ˈæʃli	UNC	RSSB	97	shave_agrees
audi	𐑬𐑛𐑦	ˈaʊdi	UNC	RSSB	97	shave_agrees
automotive	𐑷𐑑𐑩𐑥𐑴𐑑𐑦𐑝	ˌɔːtəmˈəʊtɪv	UNC	RSSB	97	shave_agrees
aw	𐑷	ˈɔː	UNC	RSSB	97	shave_agrees
ayrshire	𐑺𐑖𐑼	eəRʃəR	UNC	RSSB	97	shave_agrees
backslidden	𐑚𐑨𐑒𐑕𐑤𐑦𐑛𐑩𐑯	bˈækslˌɪdən	UNC	RSSB	97	shave_agrees
bali	𐑚𐑭𐑤𐑦	bˈɑːli	UNC	RSSB	97	shave_agrees
bap	𐑚𐑨𐑐	bˈæp	UNC	RSSB	97	shave_agrees
barf	𐑚𐑸𐑓	bɑːRf	UNC	RSSB	97	shave_agrees
barnes	𐑚𐑸𐑯𐑟	bɑːRnz	UNC	RSSB	97	shave_agrees
bayesian	𐑚𐑱𐑟𐑾𐑯	bˈeɪzɪən	UNC	RSSB	97	shave_agrees
beatles	𐑚𐑰𐑑𐑩𐑤𐑟	bˈiːtəlz	UNC	RSSB	97	shave_agrees
becky	𐑚𐑧𐑒𐑦	bˈeki	UNC	RSSB	97	shave_agrees
beeping	𐑚𐑰𐑐𐑦𐑙	bˈiːpɪŋ	UNC	RSSB	97	shave_agrees
belize	𐑚𐑧𐑤𐑰𐑟	belˈiːz	UNC	RSSB	97	shave_agrees
benjy	𐑚𐑧𐑯𐑡𐑦	bˈendʒi	UNC	RSSB	97	shave_agrees
benz	𐑚𐑧𐑯𐑟	bˈenz	UNC	RSSB	97	shave_agrees
bestsellers	𐑚𐑧𐑕𐑑𐑕𐑧𐑤𐑼𐑟	bestseləRz	UNC	RSSB	97	shave_agrees
bev	𐑚𐑧𐑝	bˈev	UNC	RSSB	97	shave_agrees
bloggers	𐑚𐑤𐑪𐑜𐑼𐑟	blɒɡəRz	UNC	RSSB	97	shave_agrees
blowjob	𐑚𐑤𐑴𐑡𐑪𐑚	blˈəʊdʒˌɒb	UNC	RSSB	97	shave_agrees
blowjobs	𐑚𐑤𐑴𐑡𐑪𐑚𐑟	blˈəʊdʒˌɒbz	UNC	RSSB	97	shave_agrees
bluetooth	𐑚𐑤𐑵𐑑𐑵𐑔	blˈuːtˌuːθ	UNC	RSSB	97	shave_agrees
bonk	𐑚𐑪𐑙𐑒	bˈɒŋk	UNC	RSSB	97	shave_agrees
bonnie	𐑚𐑪𐑯𐑦	bˈɒni	UNC	RSSB	97	shave_agrees
bookstore	𐑚𐑫𐑒𐑕𐑑𐑹	bʊkstɔːR	UNC	RSSB	97	shave_agrees
britney	𐑚𐑮𐑦𐑑𐑯𐑦	brɪtni	UNC	RSSB	97	shave_agrees
bro	𐑚𐑮𐑴	brəʊ	UNC	RSSB	97	shave_agrees
broadband	𐑚𐑮𐑷𐑛𐑚𐑨𐑯𐑛	brɔːdbænd	UNC	RSSB	97	shave_agrees
bromwich	𐑚𐑮𐑪𐑥𐑦𐑗	brɒmɪtʃ	UNC	RSSB	97	shave_agrees
bureaus	𐑚𐑘𐑫𐑼𐑴𐑟	bjəərəʊz	UNC	RSSB	97	shave_agrees
burlington	𐑚𐑻𐑤𐑦𐑙𐑑𐑩𐑯	bɜːRlɪŋtən	UNC	RSSB	97	shave_agrees
burt	𐑚𐑻𐑑	bɜːRt	UNC	RSSB	97	shave_agrees
busk	𐑚𐑳𐑕𐑒	bˈʌsk	UNC	RSSB	97	shave_agrees
busty	𐑚𐑳𐑕𐑑𐑦	bˈʌsti	UNC	RSSB	97	shave_agrees
bute	𐑚𐑿𐑑	bjˈuːt	UNC	RSSB	97	shave_agrees
byfleet	𐑚𐑲𐑓𐑤𐑰𐑑	bˈaɪfliːt	UNC	RSSB	97	shave_agrees
cadbury	𐑒𐑨𐑛𐑚𐑼𐑦	kædbəri	UNC	RSSB	97	shave_agrees
cadillac	𐑒𐑨𐑛𐑦𐑤𐑨𐑒	kˈædɪlˌæk	UNC	RSSB	97	shave_agrees
calgary	𐑒𐑨𐑤𐑜𐑼𐑦	kælɡəri	UNC	RSSB	97	shave_agrees
campbell	𐑒𐑨𐑥𐑚𐑩𐑤	kˈæmbəl	UNC	RSSB	97	shave_agrees
carey	𐑒𐑺𐑦	keəri	UNC	RSSB	97	shave_agrees
cassie	𐑒𐑨𐑕𐑦	kˈæsi	UNC	RSSB	97	shave_agrees
caterham	𐑒𐑱𐑑𐑼𐑩𐑥	keɪtərəm	UNC	RSSB	97	shave_agrees
chevrolet	𐑖𐑧𐑝𐑮𐑩𐑤𐑱	ʃevrəleɪ	UNC	RSSB	97	shave_agrees
chevy	𐑖𐑧𐑝𐑦	ʃˈevi	UNC	RSSB	97	shave_agrees
cholmondeley	𐑗𐑳𐑥𐑤𐑦	tʃˈʌmli	UNC	RSSB	97	shave_agrees
chrysler	𐑒𐑮𐑲𐑕𐑤𐑼	kraɪsləR	UNC	RSSB	97	shave_agrees
chuff	𐑗𐑳𐑓	tʃˈʌf	UNC	RSSB	97	shave_agrees
chuffed	𐑗𐑳𐑓𐑑	tʃˈʌft	UNC	RSSB	97	shave_agrees
churchill	𐑗𐑻𐑗𐑦𐑤	tʃɜːRtʃɪl	UNC	RSSB	97	shave_agrees
chutzpa	𐑣𐑫𐑑𐑕𐑐𐑩	hˈʊtspə	UNC	RSSB	97	shave_agrees
cindy	𐑕𐑦𐑯𐑛𐑦	sˈɪndi	UNC	RSSB	97	shave_agrees
cisco	𐑕𐑦𐑕𐑒𐑴	sˈɪskəʊ	UNC	RSSB	97	shave_agrees
cladded	𐑒𐑤𐑨𐑛𐑩𐑛	klˈædƏd	UNC	RSSB	97	shave_agrees
clair	𐑒𐑤𐑺	kleəR	UNC	RSSB	97	shave_agrees
classifieds	𐑒𐑤𐑨𐑕𐑦𐑓𐑲𐑛𐑟	klˈæsɪfˌaɪdz	UNC	RSSB	97	shave_agrees
cleanup	𐑒𐑤𐑰𐑯𐑳𐑐	klˈiːnˌʌp	UNC	RSSB	97	shave_agrees
clyde	𐑒𐑤𐑲𐑛	klˈaɪd	UNC	RSSB	97	shave_agrees
coldfield	𐑒𐑴𐑤𐑛𐑓𐑰𐑤𐑛	kˈəʊldfiːld	UNC	RSSB	97	shave_agrees
cole	𐑒𐑴𐑤	kˈəʊl	UNC	RSSB	97	shave_agrees
collectible	𐑒𐑩𐑤𐑧𐑒𐑑𐑩𐑚𐑩𐑤	kəlˈektəbəl	UNC	RSSB	97	shave_agrees
collectibles	𐑒𐑩𐑤𐑧𐑒𐑑𐑩𐑚𐑩𐑤𐑟	kəlˈektəbəlz	UNC	RSSB	97	shave_agrees
com	𐑒𐑪𐑥	kˈɒm	UNC	RSSB	97	shave_agrees
combo	𐑒𐑪𐑥𐑚𐑴	kˈɒmbəʊ	UNC	RSSB	97	shave_agrees
cometh	𐑒𐑳𐑥𐑩𐑔	kˈʌməθ	UNC	RSSB	97	shave_agrees
comp	𐑒𐑪𐑥𐑐	kˈɒmp	UNC	RSSB	97	shave_agrees
compaq	𐑒𐑪𐑥𐑐𐑨𐑒	kˈɒmpˌæk	UNC	RSSB	97	shave_agrees
condos	𐑒𐑪𐑯𐑛𐑴𐑟	kˈɒndəʊz	UNC	RSSB	97	shave_agrees
conflate	𐑒𐑩𐑯𐑓𐑤𐑱𐑑	kənflˈeɪt	UNC	RSSB	97	shave_agrees
connectivity	𐑒𐑩𐑯𐑧𐑒𐑑𐑦𐑝𐑦𐑑𐑦	kənektˈɪvɪti	UNC	RSSB	97	shave_agrees
cor	𐑒𐑹	kɔːR	UNC	RSSB	97	shave_agrees
cordless	𐑒𐑹𐑛𐑤𐑩𐑕	kɔːRdləs	UNC	RSSB	97	shave_agrees
costa	𐑒𐑪𐑕𐑑𐑩	kˈɒstə	UNC	RSSB	97	shave_agrees
councilor	𐑒𐑬𐑯𐑕𐑤𐑼	kaʊnsləR	UNC	RSSB	97	shave_agrees
councilors	𐑒𐑬𐑯𐑕𐑤𐑼𐑟	kaʊnsləRz	UNC	RSSB	97	shave_agrees
creme	𐑒𐑮𐑧𐑥	krem	UNC	RSSB	97	shave_agrees
crucifiction	𐑒𐑮𐑵𐑕𐑦𐑓𐑦𐑒𐑖𐑩𐑯	kruːsɪfɪkʃən	UNC	RSSB	97	shave_agrees
crud	𐑒𐑮𐑳𐑛	krʌd	UNC	RSSB	97	shave_agrees
crunchy	𐑒𐑮𐑳𐑯𐑗𐑦	krʌntʃi	UNC	RSSB	97	shave_agrees
cruz	𐑒𐑮𐑵𐑟	kruːz	UNC	RSSB	97	shave_agrees
cum	𐑒𐑳𐑥	kˈʌm	UNC	RSSB	97	shave_agrees
cyber	𐑕𐑲𐑚𐑼	saɪbəR	UNC	RSSB	97	shave_agrees
czechia	𐑗𐑧𐑒𐑾	tʃˈekɪə	UNC	RSSB	97	shave_agrees
dammit	𐑛𐑨𐑥𐑦𐑑	dˈæmɪt	UNC	RSSB	97	shave_agrees
davies	𐑛𐑱𐑝𐑦𐑟	dˈeɪviz	UNC	RSSB	97	shave_agrees
decaf	𐑛𐑰𐑒𐑨𐑓	dˈiːkæf	UNC	RSSB	97	shave_agrees
decaff	𐑛𐑰𐑒𐑨𐑓	dˈiːkæf	UNC	RSSB	97	shave_agrees
dees	𐑛𐑰𐑟	dˈiːz	UNC	RSSB	97	shave_agrees
deluxe	𐑛𐑦𐑤𐑳𐑒𐑕	dɪlˈʌks	UNC	RSSB	97	shave_agrees
descendent	𐑛𐑦𐑕𐑧𐑯𐑛𐑩𐑯𐑑	dɪsˈendənt	UNC	RSSB	97	shave_agrees
deutsch	𐑛𐑶𐑗	dˈɔɪtʃ	UNC	RSSB	97	shave_agrees
dev	𐑛𐑧𐑝	dˈev	UNC	RSSB	97	shave_agrees
diane	𐑛𐑲𐑨𐑯	daɪˈæn	UNC	RSSB	97	shave_agrees
dickhead	𐑛𐑦𐑒𐑣𐑧𐑛	dˈɪkhˌed	UNC	RSSB	97	shave_agrees
diego	𐑛𐑦𐑱𐑜𐑴	dɪˈeɪɡəʊ	UNC	RSSB	97	shave_agrees
diff	𐑛𐑦𐑓	dˈɪf	UNC	RSSB	97	shave_agrees
diffs	𐑛𐑦𐑓𐑕	dˈɪfs	UNC	RSSB	97	shave_agrees
ding	𐑛𐑦𐑙	dˈɪŋ	UNC	RSSB	97	shave_agrees
